paper_id,author_position,author_id,author_name,role_name,year,title,type,core_rank
219348,0,55441,Nicolas Pugeault,Reader,2008,Relations Between Reconstructed 3D Entities,conference_proceedings,
219347,1,55441,Nicolas Pugeault,Reader,2008,Probabilistic pose recovery using learned hierarchical object models,book_section,
219349,3,55441,Nicolas Pugeault,Reader,2008,Semantic reasoning for scene interpretation,book_section,
219345,1,55441,Nicolas Pugeault,Reader,2008,Birth of the object: Detection of objectness and extraction of object shape through object-action complexes,article,
208078,4,54575,Fani Deligianni,Senior Lecturer,2008,Early cortical specialization for face-to-face communication in human infants,article,
203107,0,28436,Jessica Enright,Reader,2008,Helly property for subtrees,article,
188015,0,49593,Chee Kiat Seow,Associate Professor,2008,Non-line-of-sight localization in multipath environments,article,
102868,0,6857,Joseph Maguire,Senior Lecturer,2008,Student Generated Podcasts: Learning to Cascade Rather than Create,conference_proceedings,
269969,0,61566,Kevin Bryson,Senior Lecturer,2007,Computer-assisted protein domain boundary prediction using the dom-pred server,article,
239722,1,9206,Matthew Chalmers,Professor of Computer Science,2007,Blurring boundaries for museum visitors,book_section,
222099,0,55441,Nicolas Pugeault,Reader,2007,Extraction of Multi-Modal Object Representations in a Robot Vision System,conference_proceedings,
219352,7,55441,Nicolas Pugeault,Reader,2007,Compact (and Accurate) Early Vision Processing in the Harmonic Space,conference_proceedings,
219350,1,55441,Nicolas Pugeault,Reader,2007,A Scene Representation Based on Multi-Modal 2D and 3D Features,conference_proceedings,
219346,3,55441,Nicolas Pugeault,Reader,2007,Early reactive grasping with second order 3D feature relations,book_section,
219354,3,55441,Nicolas Pugeault,Reader,2007,Utilizing semantic interpretation of junctions for 3D-2D pose estimation,book_section,
212811,3,51762,Qi Cao,Associate Professor,2007,Evolvable fuzzy scheduling scheme for multiple-channel packet switching network,book_section,
203108,0,28436,Jessica Enright,Reader,2007,A Fast Method for Parallel Document Identification,conference_proceedings,
203109,0,28436,Jessica Enright,Reader,2007,Subtree filament graphs are subtree overlap graphs,article,
124473,0,20809,Gerardo Aragon Camarasa,Senior Lecturer,2007,Test Bench for Process Control Valves,conference_proceedings,
108442,0,2043,Alistair Morrison,Lecturer,2007,"Using location, bearing and motion data to filter video and system logs",conference_proceedings,
108442,2,8165,John Williamson,Senior Lecturer,2007,"Using location, bearing and motion data to filter video and system logs",conference_proceedings,
108442,3,9206,Matthew Chalmers,Professor of Computer Science,2007,"Using location, bearing and motion data to filter video and system logs",conference_proceedings,
101471,1,7010,Joemon Jose,Professor of Information Retrieval,2007,Evaluating the Implicit Feedback Models for Adaptive Video Retrieval,conference_proceedings,
13843,2,9206,Matthew Chalmers,Professor of Computer Science,2007,VisGenome: visualization of single and comparative genome representations,article,
269971,2,61566,Kevin Bryson,Senior Lecturer,2006,High throughput profile-profile based fold recognition for the entire human proteome,article,
219357,0,55441,Nicolas Pugeault,Reader,2006,Multi-Modal Scene Reconstruction Using Perceptual Grouping Constraints,conference_proceedings,
212814,0,51762,Qi Cao,Associate Professor,2006,Online context switching for real time control applications using reconfigurable fuzzy inference chip,article,
212813,2,51762,Qi Cao,Associate Professor,2006,On-line evolvable fuzzy system for ATM cell-scheduling,article,
212812,0,51762,Qi Cao,Associate Professor,2006,A context switchable fuzzy inference chip,article,
208081,4,54575,Fani Deligianni,Senior Lecturer,2006,"Optical Mapping of the Frontal Cortex During a Surgical Knot-tying Task, a Feasibility Study",conference_proceedings,
208079,0,54575,Fani Deligianni,Senior Lecturer,2006,Non-rigid 2D-3D Registration with Catheter Tip EM Tracking for Patient Specific Bronchoscope Simulation,conference_proceedings,
108443,0,2043,Alistair Morrison,Lecturer,2006,Coordinated visualisation of video and system log data,conference_proceedings,
108443,2,9206,Matthew Chalmers,Professor of Computer Science,2006,Coordinated visualisation of video and system log data,conference_proceedings,
91928,0,10215,Quintin Cutts,Professor of Computer Science Education,2006,Practical lessons from four years of using an ARS in every lecture of a large class,book_section,
91933,1,10215,Quintin Cutts,Professor of Computer Science Education,2006,Evaluating electronic voting systems in lectures: two innovative methods,book_section,
13850,1,11463,Stephen Brewster,Professor of Human-Computer Interactions,2006,"Sensory substitution using tactile pin arrays: Human factors, technology and applications",article,
269974,0,61566,Kevin Bryson,Senior Lecturer,2005,Protein structure prediction servers at University College London,article,
239757,0,9206,Matthew Chalmers,Professor of Computer Science,2005,"Book Review: Where the Action Is: The Foundations of Embodied Interaction, Paul Dourish, MIT Press, Cambridge, 2001, 256 pp. ISBN 0-262-04196-0",book_review,
212816,2,51762,Qi Cao,Associate Professor,2005,Evolvable fuzzy hardware for real-time embedded control in packet switching,book_section,
212815,2,51762,Qi Cao,Associate Professor,2005,A qos-tunable scheme for atm cell scheduling using evolutionary fuzzy system,article,
208087,2,54575,Fani Deligianni,Senior Lecturer,2005,Soft-tissue Motion Tracking and Structure Estimation for Robotic Assisted MIS Procedures,conference_proceedings,
208086,0,54575,Fani Deligianni,Senior Lecturer,2005,Predictive Camera Tracking for Bronchoscope Simulation with CONDensation,conference_proceedings,
208085,2,54575,Fani Deligianni,Senior Lecturer,2005,Gaze-contingent Soft Tissue Deformation Tracking for Minimally Invasive Robotic Surgery,conference_proceedings,
208084,1,54575,Fani Deligianni,Senior Lecturer,2005,Extraction of visual features with eye tracking for saliency driven 2D/3D registration,article,
150586,2,3976,David Manlove,Professor of Algorithms and Complexity,2005,The Kidney Exchange Game,conference_proceedings,
135817,0,9129,Muffy Calder,Professor of Formal Methods,2005,Analysis of Signalling Pathways Using the PRISM Model Checker,conference_proceedings,
108444,1,2043,Alistair Morrison,Lecturer,2005,Visualisation techniques for users and designers of layout algorithms,conference_proceedings,
108444,2,9206,Matthew Chalmers,Professor of Computer Science,2005,Visualisation techniques for users and designers of layout algorithms,conference_proceedings,
13827,1,11463,Stephen Brewster,Professor of Human-Computer Interactions,2005,Multimodal feedback for the acquisition of small targets,article,
10935,2,9206,Matthew Chalmers,Professor of Computer Science,2005,System level visualization of eQTLs and pQTLs,article,
269977,2,61566,Kevin Bryson,Senior Lecturer,2004,The DISOPRED server for the prediction of protein disorder,article,
269976,1,61566,Kevin Bryson,Senior Lecturer,2004,Predicting metal-binding site residues in low-resolution structural models,article,
269978,2,61566,Kevin Bryson,Senior Lecturer,2004,The Genomic Threading Database: A comprehensive resource for structural annotations of the genomes from key organisms,article,
221922,2,55441,Nicolas Pugeault,Reader,2004,"Early cognitive vision: using Gestalt-laws for task-dependent, active image-processing",article,
212818,2,51762,Qi Cao,Associate Professor,2004,An Intrinsic Evolvable and Online Adaptive Evolvable Fuzzy Hardware Scheme for Packet Switching Network,conference_proceedings,
208091,1,54575,Fani Deligianni,Senior Lecturer,2004,Visual Feature Extraction Via Eye Tracking for Saliency Driven 2D/3D Registration,conference_proceedings,
208088,1,54575,Fani Deligianni,Senior Lecturer,2004,Enhancement of Visual Realism with BRDF for Patient Specific Bronchoscopy Simulation,conference_proceedings,
208089,2,54575,Fani Deligianni,Senior Lecturer,2004,Freehand Cocalibration of Optical and Electromagnetic Trackers for Navigated Bronchoscopy,conference_proceedings,
208090,0,54575,Fani Deligianni,Senior Lecturer,2004,Patient-specific bronchoscope simulation with pq-space-based 2D/3D registration,article,
219360,0,55441,Nicolas Pugeault,Reader,2003,Multi-Modal Matching Applied to Stereo,conference_proceedings,
208093,0,54575,Fani Deligianni,Senior Lecturer,2003,pq-Space Based 2D/3D Registration for Endoscope Tracking,conference_proceedings,
108445,0,2043,Alistair Morrison,Lecturer,2003,Improving hybrid MDS with pivot-based searching,conference_proceedings,
108445,1,9206,Matthew Chalmers,Professor of Computer Science,2003,Improving hybrid MDS with pivot-based searching,conference_proceedings,
208094,2,54575,Fani Deligianni,Senior Lecturer,2002,Three-dimensional facial adaptation for MPEG-4 talking heads,article,
13942,0,9206,Matthew Chalmers,Professor of Computer Science,2002,"Awareness, Representation and Interpretation",article,
269980,1,61566,Kevin Bryson,Senior Lecturer,2001,What are the baselines for protein fold recognition?,article,
91936,0,10215,Quintin Cutts,Professor of Computer Science Education,2001,Engaging a large first year class,book_section,
13644,1,11463,Stephen Brewster,Professor of Human-Computer Interactions,2001,A horse ovary palpation simulator for veterinary training,conference_proceedings,
2873,0,9129,Muffy Calder,Professor of Formal Methods,2001,An adequate logic for full LOTOS,article,
269983,1,61566,Kevin Bryson,Senior Lecturer,2000,The PSIPRED protein structure prediction server,article,
350346,0,15034,Jeremy Singer,Reader in Programming Language Implementation,2024,The Norcroft Compiler at Arm,conference_proceedings,
350330,4,61177,Yehia Elkhatib,Reader,2025,Exploring the Potential of Carbon-Aware Execution for Scientific Workflows,conference_proceedings,
350330,5,66347,Lauritz Thamsen,Lecturer in Computer Systems,2025,Exploring the Potential of Carbon-Aware Execution for Scientific Workflows,conference_proceedings,
350601,7,66347,Lauritz Thamsen,Lecturer in Computer Systems,2025,WOW: Workflow-Aware Data Movement and Task Scheduling for Dynamic Scientific Workflows,conference_proceedings,
351868,0,3453,Colin Perkins,Senior Lecturer,2025,IRTF Code of Conduct,article,
351917,2,48568,Mathieu Chollet,Lecturer in Healthcare Technologies,2025,"Interact with Me: Joint Egocentric Forecasting of Intent to Interact, Attitude and Social Actions",conference_proceedings,
351917,4,64858,Tanaya Guha,Senior Lecturer,2025,"Interact with Me: Joint Egocentric Forecasting of Intent to Interact, Attitude and Social Actions",conference_proceedings,
352009,2,30896,Christos Anagnostopoulos,Reader,2025,Distributed Log-driven Anomaly Detection System Based on Evolving Decision Making,conference_proceedings,
352009,4,15034,Jeremy Singer,Reader in Programming Language Implementation,2025,Distributed Log-driven Anomaly Detection System Based on Evolving Decision Making,conference_proceedings,
352094,2,5079,Dimitrios Pezaros,Professor of Computer Networks and RAEng Research Chair,2025,Resilient Network Architecture with eBPF-based Programmability and Centralised Orchestration,conference_proceedings,
352093,3,65394,Awais Aziz Shah,Lecturer,2025,Dashboard Orchestration of eBPF-based Programmable OT Networks,conference_proceedings,
352100,1,30896,Christos Anagnostopoulos,Reader,2025,Incremental Learning Detection of Distributed Financially Motivated Attacks in Energy Markets,conference_proceedings,
